total_gold_earned_0, 67626
total_gold_spent_0, 60850
total_baron_kills_0, 0
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 22
total_damage_dealt_to_champions_0, 108996
total_damage_dealt_to_objectives_0, 79358
total_damage_taken_0, 96588
average_vision_score_0, 30
total_wards_placed_0, 40
average_creep_score_0, 150
average_champion_experience_0, 16440
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Morgana
total_gold_earned_1, 58490
total_gold_spent_1, 56585
total_baron_kills_1, 1
total_dragon_kills_1, 0
total_inhibitor_kils_1, 1
total_kills_1, 21
total_deaths_1, 35
total_damage_dealt_to_champions_1, 62995
total_damage_dealt_to_objectives_1, 32942
total_damage_taken_1, 131144
average_vision_score_1, 21
total_wards_placed_1, 56
average_creep_score_1, 146
average_champion_experience_1, 14044
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Belveth
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
