total_gold_earned_0, 68591
total_gold_spent_0, 57110
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 44
total_deaths_0, 23
total_damage_dealt_to_champions_0, 112301
total_damage_dealt_to_objectives_0, 108604
total_damage_taken_0, 122777
average_vision_score_0, 38
total_wards_placed_0, 62
average_creep_score_0, 120
average_champion_experience_0, 15597
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Rumble
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Renata
total_gold_earned_1, 56941
total_gold_spent_1, 55385
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 44
total_damage_dealt_to_champions_1, 89185
total_damage_dealt_to_objectives_1, 26986
total_damage_taken_1, 135781
average_vision_score_1, 33
total_wards_placed_1, 80
average_creep_score_1, 135
average_champion_experience_1, 13199
dmg_carry_1, 523
obj_carry_1, 523
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, DrMundo
team_comp_1_champ_3, Morgana
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
